8866,"TN Patta, Chitta, EC",TOOLS,4.1,633,3.8,100000,Free,0,Everyone,Tools,2016-10-21,6.7,2.3 and up
5032,THE KING OF FIGHTERS-A 2012(F),GAME,4.4,406511,21,5000000,Free,0,Teen,Action,2016-10-21,1.0.5,4.0.3 and up
850,EO Global,BUSINESS,2.6,13,8.9,1000,Free,0,Everyone,Business,2016-10-20,3.2,4.1 and up
8598,DV Lottery Simulator,FAMILY,4.6,13,1.3,1000,Free,0,Everyone,Entertainment,2016-10-20,1.1,4.1 and up
9145,Ek Biladi Jadi Video Song,FAMILY,0,3,3.7,5000,Free,0,Everyone,Entertainment,2016-10-20,4.1,4.0 and up
10107,BM Box,BOOKS_AND_REFERENCE,4.3,28,110,1000,Free,0,Everyone,Books & Reference,2016-10-20,Varies with device,Varies with device
9445,Beautiful Widgets Free,PERSONALIZATION,3.9,25037,14,1000000,Free,0,Everyone,Personalization,2016-10-20,5.7.6,2.3 and up
9075,Tamago Tap Clicker Egg,FAMILY,3.6,209,16,50000,Free,0,Everyone,Casual,2016-10-19,1.1,2.3 and up
8724,Displaying You VR,PHOTOGRAPHY,0,1,67,50,Free,0,Everyone,Photography,2016-10-19,3.0.6.2,4.0 and up
2219,Don't touch my phone,TOOLS,3.8,21943,2.3,5000000,Free,0,Everyone,Tools,2016-10-19,30,2.3 and up
4882,Blackjack aj Poker,GAME,3.8,8,4.2,1000,Free,0,Teen,Card,2016-10-19,1.1,2.3.3 and up
7321,Mega Photo,PHOTOGRAPHY,4.2,44941,16,1000000,Free,0,Everyone,Photography,2016-10-19,1.6.2,3.0 and up
7670,Rivals at War: Firefight,GAME,4.4,344819,51,5000000,Free,0,Teen,Action,2016-10-18,1.4,3.0 and up
6118,go41cx,FAMILY,4.8,171,1,1000,Paid,10,Everyone,Education,2016-10-18,1.7.0,2.2 and up
9577,Note Everything,PRODUCTIVITY,4.4,57033,110,5000000,Free,0,Everyone,Productivity,2016-10-18,4.2.11,Varies with device
9726,video player for android,VIDEO_PLAYERS,4.5,351168,13,10000000,Free,0,Everyone,Video Players & Editors,2016-10-18,2.0.0,2.3 and up
10197,FX LITE BO,FINANCE,3.6,73,14,10000,Free,0,Everyone,Finance,2016-10-18,1.5.0,4.1 and up
10814,DIY cd rom ideas,LIFESTYLE,0,5,12,500,Free,0,Everyone,Lifestyle,2016-10-17,1.0,2.3.3 and up
6978,Banfield Pet Health Tracker,MEDICAL,4.2,1747,5.9,100000,Free,0,Everyone,Medical,2016-10-17,1.2.2,4.0 and up
3808,Ultimate Chest Tracker,PRODUCTIVITY,4.5,40328,23,1000000,Free,0,Everyone,Productivity,2016-10-17,1.9,2.3 and up
2895,Recipes for hair and face tried,HEALTH_AND_FITNESS,4.5,1203,6.5,500000,Free,0,Everyone,Health & Fitness,2016-10-16,1.2,2.3.3 and up
9581,Notepad,PRODUCTIVITY,4.2,80581,2.5,10000000,Free,0,Everyone,Productivity,2016-10-16,2.4,2.3 and up
67,Used Cars Mexico,AUTO_AND_VEHICLES,4,190,2.5,50000,Free,0,Everyone,Auto & Vehicles,2016-10-14,1.0,2.3 and up
7493,Tennis Livescore Widget,SPORTS,4.1,361,2.2,50000,Free,0,Everyone,Sports,2016-10-13,1.0,2.3 and up
8568,Officiel du SCRABBLE LAROUSSE,BOOKS_AND_REFERENCE,3.4,116,48,5000,Paid,4.6,Everyone,Books & Reference,2016-10-13,1.4,2.3 and up
10239,Free Blood Pressure,MEDICAL,0,7,5.7,5000,Free,0,Everyone,Medical,2016-10-13,3.0.0,4.0.3 and up
10253,BP Tracker-Symptoms & Solution,MEDICAL,4.2,34,3.2,1000,Free,0,Everyone,Medical,2016-10-12,1.2016,3.0 and up
9140,Ek Maratha,SOCIAL,4.8,725,3.7,10000,Free,0,Teen,Social,2016-10-12,7.5.3,2.2 and up
2797,hellofood - Food Delivery,FOOD_AND_DRINK,4,43614,25,1000000,Free,0,Everyone,Food & Drink,2016-10-12,2.14.36,4.0.3 and up
3270,Cacique CF,SPORTS,0,19,3.5,100,Free,0,Everyone,Sports,2016-10-10,01e,4.0.3 and up
3343,Speech Therapy: CH,FAMILY,0,0,14,10,Paid,1.99,Everyone,Education,2016-10-08,1.0,2.3.3 and up
7804,Tozer Devotional -Series 1,BOOKS_AND_REFERENCE,5,5,4.3,1000,Free,0,Everyone,Books & Reference,2016-10-08,1.0,2.3 and up
8057,Upohar BD,BUSINESS,3.4,9,1.7,1000,Free,0,Everyone,Business,2016-10-08,1.0,3.0 and up
5009,Where Am I At?,TRAVEL_AND_LOCAL,3.8,39,12,10000,Free,0,Everyone,Travel & Local,2016-10-08,1.2,4.1 and up
7779,AW Tozer Devotionals - Daily,BOOKS_AND_REFERENCE,4.2,8,3.9,5000,Free,0,Everyone,Books & Reference,2016-10-07,1.0,2.3 and up
927,Gate Of Death Ep: 1,GAME,4.4,7,34,100,Free,0,Everyone,Adventure,2016-10-07,1.1,2.3 and up
1904,Speech Therapy: K,FAMILY,0,2,15,1000,Free,0,Everyone,Education,2016-10-07,1.0,2.3.3 and up
1728,Speech Therapy: F,FAMILY,1,1,16,10,Paid,2.99,Everyone,Education,2016-10-07,1.0,2.3.3 and up
1744,F-Gas Solutions,BUSINESS,4.2,127,1.4,10000,Free,0,Everyone,Business,2016-10-07,2.1.3,4.0 and up
8591,iCam - Webcam Video Streaming,TOOLS,3.7,770,2.4,10000,Paid,4.99,Everyone,Tools,2016-10-07,1.6.7,2.3 and up
1693,EX File Explorer File Manager,PRODUCTIVITY,4,4660,5.9,1000000,Free,0,Everyone,Productivity,2016-10-06,1.0,4.0 and up
1449,Cambridge English FC,FAMILY,4.4,761,11,50000,Free,0,Everyone,Education,2016-10-06,2.1.0,4.0 and up
3687,IV Calc CP Calculator Toolkit,TOOLS,4.2,242,3.2,10000,Free,0,Everyone,Tools,2016-10-06,1.3,4.2 and up
3799,Jeppesen CR Flight Computer,MAPS_AND_NAVIGATION,3.3,3,26,100,Paid,9.99,Everyone,Maps & Navigation,2016-10-05,1.0.8,4.4 and up
3760,QC,FAMILY,0,4,34,100,Free,0,Everyone,Puzzle,2016-10-05,1.0,4.0.3 and up
7916,A-Z App Store,PRODUCTIVITY,3.2,2728,4.4,500000,Free,0,Everyone,Productivity,2016-10-05,1.0.5,4.1 and up
6225,Visage Lab â€“ face retouch,PHOTOGRAPHY,3.5,49523,110,5000000,Free,0,Everyone,Photography,2016-10-05,Varies with device,Varies with device
3402,Mesure CI,TOOLS,0,9,6.6,500,Free,0,Everyone,Tools,2016-10-04,1.0.1,4.0 and up
4095,HD Themes Toyota Cruiser70,PERSONALIZATION,0,0,15,100,Free,0,Teen,Personalization,2016-10-03,1.0,2.3.3 and up
4096,HD Themes Toyota Cruiser 80,PERSONALIZATION,0,2,13,100,Free,0,Teen,Personalization,2016-10-03,1.0,2.3.3 and up
7666,Rivals at War: 2084,FAMILY,4,174127,48,5000000,Free,0,Teen,Simulation,2016-10-03,1.3,3.0 and up
5887,ASCCP Mobile,MEDICAL,4.5,63,25,10000,Paid,9.99,Everyone,Medical,2016-10-03,2.1.1,2.2 and up
4097,HD Themes Toyota Cruiser 50,PERSONALIZATION,0,1,11,50,Free,0,Teen,Personalization,2016-10-02,1.0,2.3.3 and up
4090,HD Themes Toyota Cruiser 70,PERSONALIZATION,4.5,86,17,10000,Free,0,Teen,Personalization,2016-10-02,1.0,2.3.3 and up
4094,HD Themes Toyota Cruiser 60,PERSONALIZATION,0,0,15,100,Free,0,Teen,Personalization,2016-10-02,1.0,2.3.3 and up
4101,HD Themes Toyota Cruiser 40,PERSONALIZATION,0,2,15,100,Free,0,Teen,Personalization,2016-10-02,1.0,2.3.3 and up
9208,Adivina el Emoji,GAME,0,2536,32,100000,Free,0,Everyone,Trivia,2016-10-02,1.00,4.0.3 and up
4100,HD Themes Toyota Cruiser 200,PERSONALIZATION,3.7,3,15,100,Free,0,Teen,Personalization,2016-10-01,1.0,2.3.3 and up
6261,Guide for DB Xenoverse,BOOKS_AND_REFERENCE,4.2,459,11,10000,Free,0,Everyone,Books & Reference,2016-10-01,1.2,4.0 and up
8013,BC's Pizza,LIFESTYLE,4.7,113,20,1000,Free,0,Everyone,Lifestyle,2016-09-30,3.0.0,4.0 and up
4640,AE Bingo: Offline Bingo Games,GAME,4.4,61746,110,500000,Free,0,Teen,Casino,2016-09-30,Varies with device,2.3.3 and up
4099,HD Themes Toyota Cruiser 100VX,PERSONALIZATION,0,2,16,100,Free,0,Teen,Personalization,2016-09-30,1.0,2.3.3 and up
3966,CV Builder,BUSINESS,3.8,203,5.9,10000,Free,0,Everyone,Business,2016-09-30,2.2.1.0,2.3 and up
3383,1st Fed CI Mobile Banking,FINANCE,0,0,31,500,Free,0,Everyone,Finance,2016-09-29,6.0.0.1775,4.1 and up
1317,I am Dentist - Save my Teeth,FAMILY,4.3,7443,33,100000,Free,0,Everyone,Casual,2016-09-29,1.0.11,3.0 and up
2242,U-Scan,TOOLS,3.4,784,42,50000,Free,0,Everyone,Tools,2016-09-29,1.2.6 (94),2.2 and up
1001,Furrion ES Control,VIDEO_PLAYERS,1.8,26,2.7,5000,Free,0,Everyone,Video Players & Editors,2016-09-29,1.0,4.2 and up
4745,VR AG Racing for Cardboard,GAME,3.4,13,27,1000,Free,0,Everyone,Racing,2016-09-29,1.1,4.1 and up
4435,FR Forms,BUSINESS,0,0,9.6,10,Free,0,Everyone,Business,2016-09-29,1.1.5,4.0 and up
895,EP Spotter,FAMILY,3.4,9,28,500,Free,0,Everyone,Entertainment,2016-09-28,314007,4.3 and up
471,Vonage MobileÂ® Call Video Text,COMMUNICATION,4.1,29208,23,1000000,Free,0,Everyone,Communication,2016-09-28,2.9.8,2.3.3 and up
3576,"cm, mm to inch, feet converter tool",PRODUCTIVITY,4.3,176,2.3,100000,Free,0,Everyone,Productivity,2016-09-27,1.1,2.3.3 and up
4636,ESS Mobile for AE,PRODUCTIVITY,1.9,63,1.8,5000,Free,0,Everyone,Productivity,2016-09-27,2.0.1027,3.0 and up
5273,Fashion in Vogue,LIFESTYLE,3.8,1797,6.8,100000,Free,0,Everyone,Lifestyle,2016-09-27,2.0,4.3 and up
5278,Home ScoutingÂ® MLS Mobile,LIFESTYLE,4.3,1533,7.7,100000,Free,0,Everyone,Lifestyle,2016-09-27,2.2.6,2.2 and up
1766,Ramfer - CNC Lathe G-code Tool,PRODUCTIVITY,3.4,5,11,100,Paid,2.99,Everyone,Productivity,2016-09-26,2,3.2 and up
803,Connect'Em Halloween,FAMILY,4.5,6673,4.4,500000,Free,0,Everyone,Puzzle,2016-09-23,1.0.7,2.0 and up
968,Blood Injection : ER Emergency Doctor ER injection,FAMILY,3.5,246,35,50000,Free,0,Teen,Casual,2016-09-23,1.0,2.3 and up
7737,AV Tools,TOOLS,4.4,631,110,100000,Free,0,Everyone,Tools,2016-09-22,Varies with device,Varies with device
7742,AV Tools Pro,TOOLS,4.3,35,110,1000,Paid,2.49,Everyone,Tools,2016-09-22,Varies with device,Varies with device
6310,Vote 4 DC,TOOLS,4.1,46,6.1,1000,Free,0,Everyone,Tools,2016-09-21,4.0.6,4.0.3 and up
8940,EF Catalogues Â· Kataloge,BUSINESS,0,15,4.3,500,Free,0,Everyone,Business,2016-09-21,1.0.1 (1.5.1),4.0 and up
10097,Bm,FAMILY,0,1,1.7,100,Free,0,Everyone,Puzzle,2016-09-21,1.0,4.0.3 and up
8709,My Dy Dice - 3D Dice Roller,LIFESTYLE,4.2,9,22,100,Free,0,Everyone,Lifestyle,2016-09-20,1.01,4.1 and up
10257,BP Scanner Prank,FAMILY,4.1,157,7,50000,Free,0,Everyone,Entertainment,2016-09-20,1.2,4.0.3 and up
10816,Disc Label Print,TOOLS,3,262,37,10000,Free,0,Everyone,Tools,2016-09-20,1.0.0,4.0 and up
6572,Insave-Download for Instagram,PHOTOGRAPHY,4.3,46242,5.2,1000000,Free,0,Everyone,Photography,2016-09-20,2.1.3,4.0 and up
1065,European Union Simulator,FAMILY,3.6,688,26,50000,Free,0,Everyone,Simulation,2016-09-20,1.2,4.0.3 and up
2413,HomeWork,EDUCATION,4.3,16195,5.2,1000000,Free,0,Everyone,Education,2016-09-20,8.5.2,4.0 and up
3724,Cardinal Quest 2,FAMILY,4.4,19207,36,100000,Free,0,Everyone,Role Playing,2016-09-19,1.19,2.3 and up
3706,CP Calculator - Poke Go Calc,FAMILY,4.1,7,22,500,Free,0,Everyone,Entertainment,2016-09-17,1.1,4.2 and up
8282,Photo Editor - BPhoto,PHOTOGRAPHY,4.5,42,20,1000,Free,0,Everyone,Photography,2016-09-17,1.2,4.2 and up
6712,Endless Ducker,GAME,4.5,8193,41,500000,Free,0,Everyone,Arcade,2016-09-16,1.0.7,4.0.3 and up
6166,Death Dragon Knights RPG,FAMILY,4.1,11179,19,1000000,Free,0,Teen,Role Playing,2016-09-16,2.7,2.3 and up
3852,Puzzle for CS:GO,GAME,4.3,247,18,10000,Free,0,Everyone,Word,2016-09-16,1.53,4.0.3 and up
8701,Dress Up RagazzA13 DX,FAMILY,3.5,13,42,100,Paid,0.99,Everyone,Simulation,2016-09-16,1.0.5,4.0.3 and up
4532,30 Day AB Challenge - Lumowell,HEALTH_AND_FITNESS,4.8,793,40,10000,Free,0,Everyone,Health & Fitness,2016-09-15,1.0.3,4.0.3 and up
4916,AK-47 Sounds,FAMILY,3.9,656,2.9,500000,Free,0,Everyone 10+,Entertainment,2016-09-14,2.0,2.3.3 and up
2486,BBC Media Player,ENTERTAINMENT,3.4,87384,110,10000000,Free,0,Everyone,Entertainment,2016-09-14,Varies with device,Varies with device
10508,Schulman B.V.,SHOPPING,4,6,20,100,Free,0,Everyone,Shopping,2016-09-14,1.0,4.1 and up
10774,CB TV,FAMILY,0,2,1.9,100,Free,0,Teen,Strategy,2016-09-13,1.0.0,4.0.3 and up
3689,CP Calculator,FAMILY,4.1,187,2.9,10000,Free,0,Everyone,Entertainment,2016-09-13,3.21,4.1 and up
909,The Great Wobo Escape Ep. 1,GAME,4.2,5449,20,500000,Free,0,Everyone 10+,Action,2016-09-13,1.0.3386,4.1 and up
4232,Florida Tech Mobile,FAMILY,3.8,87,5.4,5000,Free,0,Everyone,Education,2016-09-13,5.2,4.1 and up
5108,HotSpot Tethering Free/WiFi AP,TOOLS,3.9,478,2,100000,Free,0,Everyone,Tools,2016-09-12,2.003,2.3 and up
6972,ConnectLine,MEDICAL,3.1,253,4.2,50000,Free,0,Everyone,Medical,2016-09-12,1.3.4,2.3.3 and up
8049,BD Provider App,HEALTH_AND_FITNESS,1.4,45,13,5000,Free,0,Everyone,Health & Fitness,2016-09-12,1.0,4.1 and up
7889,Pinoy Kid Song Ako ay may Lobo,FAMILY,4.6,23,17,10000,Free,0,Everyone,Education,2016-09-12,1.0,2.2 and up
1592,Police VAZ LADA Simulator,FAMILY,3.6,3502,61,500000,Free,0,Teen,Simulation,2016-09-11,1.3,2.3 and up
1350,EZ Pass,TOOLS,2.5,15,0.23,5000,Free,0,Everyone,Tools,2016-09-10,1.3,2.3 and up
3508,CL Pro Client for Craigslist,SHOPPING,3.6,48,2.2,5000,Free,0,Everyone,Shopping,2016-09-10,Bowser4Craigslist,4.0 and up
10777,CB News,FAMILY,5,7,20,50,Free,0,Everyone,Education,2016-09-10,1.2.0,4.1 and up
9078,EIå›½é™…,FAMILY,4.7,15,5.2,1000,Free,0,Everyone,Education,2016-09-09,1.0.4,4.0 and up
1594,SnowMobile Parking Adventure,GAME,3.6,12257,49,1000000,Free,0,Everyone,Racing,2016-09-09,1.4,2.3 and up
3572,My Style CM 13 Theme,PERSONALIZATION,4.5,314,11,10000,Free,0,Everyone,Personalization,2016-09-08,1.9,5.0 - 6.0
5808,Chess PRO Free,FAMILY,3.8,1123,5.7,100000,Free,0,Everyone,Board;Brain Games,2016-09-08,4.2,2.3 and up
4912,Aj Di Awaaz,NEWS_AND_MAGAZINES,0,9,1.1,500,Free,0,Everyone,News & Magazines,2016-09-07,1.0,4.1 and up
5096,Access Point Finder,LIFESTYLE,4,22,2.5,10000,Free,0,Everyone,Lifestyle,2016-09-06,1.0,3.0 and up
6034,Free Hypnosis,MEDICAL,4.2,4303,110,100000,Free,0,Everyone,Medical,2016-09-06,Varies with device,Varies with device
8085,BD Live Call,COMMUNICATION,4.4,7,0.31,5000,Free,0,Everyone,Communication,2016-09-06,1.01,2.0 and up
6416,DG Video Editor,VIDEO_PLAYERS,4,486,2.5,10000,Free,0,Everyone,Video Players & Editors,2016-09-06,1.0.3,4.4 and up
4052,LG Hi-Fi Plus Manager,TOOLS,3.5,154,3.4,10000,Free,0,Everyone,Tools,2016-09-06,5.0.6,6.0 and up
5160,QR BARCODE SCANNER,TOOLS,3.8,169369,110,10000000,Free,0,Everyone,Tools,2016-09-05,Varies with device,Varies with device
9378,Internet Speed Meter Lite,TOOLS,4.5,410303,110,10000000,Free,0,Everyone,Tools,2016-09-05,Varies with device,Varies with device
3693,Evolution CP,FAMILY,3.6,13,4.7,500,Free,0,Everyone,Entertainment,2016-09-04,1.0.2,4.0.3 and up
3470,Brainf*ck Interpreter,FAMILY,4,24,1.9,1000,Free,0,Mature 17+,Entertainment,2016-09-03,1.0.6,2.3 and up
6839,Dr. Doug's Tips,BOOKS_AND_REFERENCE,4,22,34,1000,Free,0,Everyone,Books & Reference,2016-09-01,1.1,2.3 and up
1629,C Examples,FAMILY,4.2,1002,4.4,10000,Free,0,Everyone,Education,2016-08-31,3.9,4.0 and up
2353,Nose Doctor X: Booger Mania,FAMILY,3.2,37584,34,5000000,Free,0,Everyone,Casual;Pretend Play,2016-08-31,1.0.8,4.1 and up
2251,U Guard,TOOLS,3,245,3.5,10000,Free,0,Everyone,Tools,2016-08-31,1.1.6.6,2.3 and up
1075,European Union Flag LWP,PERSONALIZATION,0,3,5.3,100,Free,0,Everyone,Personalization,2016-08-29,1.1,4.1 and up
4361,Greek Bible FP (Audio),BOOKS_AND_REFERENCE,0,5,8,1000,Free,0,Everyone,Books & Reference,2016-08-29,1.0.0,4.0.3 and up
8164,Talking Boyfriend,FAMILY,2.9,1073,2.8,100000,Free,0,Everyone,Entertainment,2016-08-28,1.1,2.3.3 and up
3014,Calorie Counter - Macros,HEALTH_AND_FITNESS,4,3061,5.5,100000,Free,0,Everyone,Health & Fitness,2016-08-27,2.3.4,5.0 and up
8387,Phonics Puzzles,FAMILY,3.8,4,54,100,Paid,2.99,Everyone,Educational,2016-08-27,1.8.2,2.3 and up
9915,Rope Hero Return of a Legend,GAME,4.3,9951,96,1000000,Free,0,Mature 17+,Arcade,2016-08-26,1.0,2.3 and up
10357,Bullshit! (Free),GAME,2.4,45,4.1,10000,Free,0,Teen,Card,2016-08-26,1.1,4.1 and up
4655,AE 3D MOTOR :Racing Games Free,GAME,4.2,74902,110,5000000,Free,0,Everyone,Racing,2016-08-26,Varies with device,Varies with device
3426,Gold Teeth Photo Editor,PHOTOGRAPHY,2.8,1022,3.8,100000,Free,0,Everyone,Photography,2016-08-24,2.0,2.3 and up
10552,Beautiful Widgets Pro,PERSONALIZATION,4.2,97890,14,1000000,Paid,2.49,Everyone,Personalization,2016-08-24,5.7.8,2.3 and up
3708,Cp Calculator for Evolution:GO,FAMILY,4.8,124,2.5,500,Free,0,Everyone,Entertainment,2016-08-23,1.2,4.2 and up
4355,Hondata Mobile,MAPS_AND_NAVIGATION,4.3,334,0.68,10000,Free,0,Everyone,Maps & Navigation,2016-08-23,1.3,2.3.3 and up
7519,850 Sports News Digest,SPORTS,4.6,539,110,10000,Free,0,Everyone,Sports,2016-08-23,Varies with device,Varies with device
177,Free Book Reader,BOOKS_AND_REFERENCE,3.4,1680,4,100000,Free,0,Everyone,Books & Reference,2016-08-20,3.05,4.0.3 and up
10742,Register.ca Mobile,PRODUCTIVITY,0,0,1.2,100,Free,0,Everyone,Productivity,2016-08-19,2.0,5.0 and up
10064,BL 1-Click Camera - Free,PHOTOGRAPHY,3.5,52,1.8,10000,Free,0,Everyone,Photography,2016-08-18,2.0.160818,2.3 and up
10066,BL 1-Click Camera,PHOTOGRAPHY,0,4,1.4,100,Paid,3.99,Everyone,Photography,2016-08-18,2.0.160818,2.3 and up
9635,BookBaby - Baby Development,PARENTING,4.6,1002,5,50000,Free,0,Everyone,Parenting,2016-08-18,3.0,4.0.3 and up
9088,TAMAGO Monsters Returns,GAME,4.1,104583,37,1000000,Free,0,Everyone,Arcade,2016-08-18,3.45,2.3 and up
7950,Greater London A-Z 2016,TRAVEL_AND_LOCAL,3.7,40,9,1000,Paid,8.49,Everyone,Travel & Local,2016-08-18,1.0.1,4.1 and up
1127,Going Abroad,FAMILY,3,606,42,50000,Free,0,Everyone 10+,Educational,2016-08-16,1.2,4.0 and up
8302,BH Recepti,FOOD_AND_DRINK,0,3,9.9,500,Free,0,Everyone,Food & Drink,2016-08-16,1.2,4.0 and up
10291,Bar-B-Q Recipes,FOOD_AND_DRINK,4.8,18,3.5,5000,Free,0,Everyone,Food & Drink,2016-08-15,1.0,4.0 and up
4291,Pin-fo,FAMILY,4.6,19,1.6,500,Free,0,Everyone,Entertainment,2016-08-15,3rd Release Aug 2016,2.2 and up
4890,AJ Nails Supply,SHOPPING,0,1,6.6,100,Free,0,Everyone,Shopping,2016-08-15,1.0,2.3.3 and up
5121,Glanceable Ap Watch Face,PERSONALIZATION,0,0,11,5,Paid,0.99,Everyone,Personalization,2016-08-14,1.0.103,4.4 and up
7964,BA Status,TRAVEL_AND_LOCAL,0,0,5.1,100,Free,0,Everyone,Travel & Local,2016-08-13,1.0,4.0.3 and up
6359,df,TOOLS,0,4,0.03,1000,Free,0,Everyone,Tools,2016-08-12,1.0,1.5 and up
3297,CG Smart,SPORTS,0,2,1.5,100,Free,0,Everyone,Sports,2016-08-12,1.4,4.0.3 and up
8367,"Real Casino:Slot,Keno,BJ,Poker",GAME,4.1,341,26,50000,Free,0,Teen,Casino,2016-08-12,1.18,4.0 and up
9269,Geo Tracker - GPS tracker,TRAVEL_AND_LOCAL,4.5,42849,110,1000000,Free,0,Everyone,Travel & Local,2016-08-10,Varies with device,Varies with device
9875,Compass,MAPS_AND_NAVIGATION,4.3,286454,3.7,10000000,Free,0,Everyone,Maps & Navigation,2016-08-09,2.1.2,2.3 and up
8506,DT-VR,FAMILY,3.8,25,9.5,1000,Free,0,Everyone,Entertainment,2016-08-09,1.2,2.2 and up
10554,Bw Events,EVENTS,4.4,16,1.7,100,Free,0,Everyone,Events,2016-08-09,1.0,4.0 and up
3333,Weather Data CH,WEATHER,0,15,110,500,Paid,2.99,Everyone,Weather,2016-08-09,Varies with device,Varies with device
1229,Garden Fever - Free!,FAMILY,3.9,13253,12,1000000,Free,0,Everyone,Puzzle,2016-08-09,2.1.080,2.3 and up
4984,Al-Quran Ahmad Saud Offline,FAMILY,4.7,7116,40,100000,Free,0,Everyone,Education,2016-08-09,1.0,2.3.3 and up
10208,Socle Commun BO du 23-04-2015,LIBRARIES_AND_DEMO,0,4,4.7,100,Paid,0.99,Everyone,Libraries & Demo,2016-08-08,0.0.1,4.1 and up
9609,Unclouded - Cloud Manager,PRODUCTIVITY,4.1,6850,11,100000,Free,0,Everyone,Productivity,2016-08-08,2.3.3-play,4.1 and up
9525,Advanced Task Killer,PRODUCTIVITY,4.4,577059,1.5,50000000,Free,0,Everyone,Productivity,2016-08-07,2.2.1B216,2.3.3 and up
9147,Ek Onkar Mantras,LIFESTYLE,4.9,82,5,5000,Free,0,Everyone,Lifestyle,2016-08-07,1.0,4.1 and up
8408,BK Formula Calculator 2,TOOLS,0,4,12,100,Free,0,Everyone,Tools,2016-08-07,0.0.1,4.2 and up
1474,Fan App for Portsmouth FC,SPORTS,4.5,53,12,1000,Free,0,Teen,Sports,2016-08-06,060816,4.2 and up
1478,Fan App for Reading FC,SPORTS,3.6,9,13,500,Free,0,Teen,Sports,2016-08-06,060816,4.2 and up
6590,DM airdisk,TOOLS,2.8,11,11,1000,Free,0,Everyone,Tools,2016-08-05,1.7.2,3.0 and up
7902,Masha and The Bear,FAMILY,4,39779,19,5000000,Free,0,Everyone,Video Players & Editors;Music & Video,2016-08-05,4.0.1,4.0.3 and up
8069,BD Internet Packages (Updated),COMMUNICATION,4,474,3,50000,Free,0,Everyone,Communication,2016-08-05,0.0.5,4.0 and up
10095,BM Online OEC Verification,TOOLS,4.1,783,4.2,100000,Free,0,Everyone,Tools,2016-08-05,1.0.1,4.0.3 and up
10493,BV,COMMUNICATION,5,3,1.6,100,Free,0,Everyone,Communication,2016-08-04,"1,01",3.0 and up
6462,Dinosaur War,FAMILY,4.3,157997,27,10000000,Free,0,Everyone,Simulation,2016-08-04,1.4.4,2.3.3 and up
2100,Offroad Car Q,FAMILY,4.1,24668,40,1000000,Free,0,Everyone,Simulation,2016-08-04,1.0.2,2.3.3 and up
1225,No Pimple - Fun games,FAMILY,3.3,24091,16,5000000,Free,0,Teen,Casual,2016-08-04,1.1.0,2.3 and up
7727,Predator Calls for Hunting AU,SPORTS,4.4,27,78,10000,Free,0,Everyone,Sports,2016-08-03,1.0,4.0.3 and up
8024,"Victoria, BC | Tour City",TRAVEL_AND_LOCAL,4.3,20,15,1000,Free,0,Everyone,Travel & Local,2016-08-02,1.7,4.0 and up
5818,Tsuro - The Game of the Path,FAMILY,4.7,2195,37,10000,Paid,2.99,Everyone,Board;Brain Games,2016-08-02,1.3.3,2.3 and up
4470,Cube Z (Pixel Zombies),GAME,4.2,41444,56,1000000,Free,0,Teen,Action,2016-07-31,1.0.11,4.0.3 and up
4021,Wallpapers Volvo FH Truck,PERSONALIZATION,4.2,4,14,100,Free,0,Teen,Personalization,2016-07-31,1.0,2.3.3 and up
3680,"Speak quietly: Autism, CP",MEDICAL,0,6,7,1000,Free,0,Everyone,Medical,2016-07-30,5.0,3.0 and up
4549,A/C Air Conditioner Remote,TOOLS,3.4,7816,5.1,1000000,Free,0,Everyone,Tools,2016-07-30,1.1.1,3.0 and up
3364,Sermon on Proverbs CH Spurgeon,GAME,4.8,35,3.1,10000,Free,0,Everyone,Trivia,2016-07-29,1.0.0,4.0 and up
2422,Socrative Teacher,EDUCATION,3.9,1239,1.8,100000,Free,0,Everyone,Education,2016-07-29,4.4.1,3.2 and up
1315,Hey That's Pretty Good!,TOOLS,4.6,222,10,10000,Free,0,Everyone,Tools,2016-07-29,4.2.0,2.3 and up
1079,The EU Relocation Programme,FAMILY,0,27,12,1000,Free,0,Everyone,Education,2016-07-28,1.0,4.0 and up
2930,Free Meditation - Take a Break,HEALTH_AND_FITNESS,4.2,1608,39,100000,Free,0,Everyone,Health & Fitness,2016-07-28,6.7,2.3.3 and up
6399,RÃ¡dio Sol Nascente DF,COMMUNICATION,0,12,1.6,500,Free,0,Everyone,Communication,2016-07-28,3.1,2.3 and up
10410,BT One Mobile secure access,BUSINESS,3.4,54,5.7,10000,Free,0,Everyone,Business,2016-07-28,3.61,2.3.3 and up
9285,Account Manager,TOOLS,4.1,76604,110,100000000,Free,0,Everyone,Tools,2016-07-27,Varies with device,Varies with device
3548,"Ruler(cm, inch)",TOOLS,3.4,2889,2.5,500000,Free,0,Everyone,Tools,2016-07-27,1.1.0,2.3 and up
3597,Soundtrack Attack,FAMILY,4.3,96045,25,5000000,Free,0,Everyone,Action;Action & Adventure,2016-07-26,1.0.4,4.1 and up
8281,Lexus Tech BH Service Pro,LIFESTYLE,0,0,0.9,10,Free,0,Teen,Lifestyle,2016-07-26,5.0,3.0 and up
4621,RAM Cleanup Ad-Free Option,TOOLS,4.4,457,1.1,10000,Paid,2.99,Everyone,Tools,2016-07-26,3.0,4.1 and up
4271,Gun Builder ELITE,GAME,4.1,88941,34,1000000,Free,0,Teen,Action,2016-07-26,3.1.7,4.0 and up
